customer_id,product_category,sentiment,timestamp,conversation_text,outcome
CUST_008234,Electronics,positive,2022-07-14T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_008235,Electronics,neutral,2019-07-27T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_008241,Electronics,negative,2023-10-24T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_008242,Electronics,neutral,2019-04-25T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_008246,Electronics,neutral,2021-06-14T00:00:00,I want to track my package that was supposed to arrive yesterday,purchase
CUST_008247,Electronics,positive,2019-01-26T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_008248,Electronics,neutral,2023-08-29T00:00:00,The sizing chart on your website seems inaccurate for clothing,purchase
CUST_008257,Electronics,positive,2024-06-09T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_008259,Electronics,neutral,2019-12-30T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008269,Clothing,neutral,2024-07-12T00:00:00,What is your policy on returns for opened electronics?,purchase
CUST_008270,Electronics,neutral,2024-06-29T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_008272,Clothing,neutral,2024-01-21T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_008273,Electronics,positive,2020-07-05T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_008276,Electronics,neutral,2019-11-05T00:00:00,What payment methods do you accept for international orders?,purchase
CUST_008281,Electronics,negative,2021-10-09T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_008284,Electronics,neutral,2019-04-01T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_008285,Clothing,neutral,2023-01-07T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_008288,Electronics,negative,2022-07-16T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_008289,Electronics,positive,2022-01-08T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,purchase
CUST_008292,Clothing,negative,2021-05-04T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_008294,Clothing,positive,2022-08-09T00:00:00,I'm looking for a durable product for outdoor use,purchase
CUST_008296,Electronics,neutral,2023-10-07T00:00:00,What's your return policy?,purchase
CUST_008298,Electronics,positive,2021-01-12T00:00:00,The customer service representative was very helpful yesterday,purchase
CUST_008304,Electronics,positive,2021-11-06T00:00:00,What are the shipping costs for express delivery options?,escalate
CUST_008307,Clothing,negative,2020-12-01T00:00:00,The product photo looks different from what I actually received,escalate
CUST_008310,Electronics,positive,2019-07-22T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_008311,Electronics,positive,2023-04-05T00:00:00,My credit card was charged twice for the same order,abandon
CUST_008315,Electronics,positive,2019-12-18T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008321,Electronics,neutral,2021-02-09T00:00:00,"My previous purchase broke after 2 weeks, need replacement",escalate
CUST_008325,Electronics,neutral,2021-08-24T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_008326,Electronics,negative,2019-09-20T00:00:00,Can I add another item to my existing order that hasn't shipped?,purchase
CUST_008328,Electronics,positive,2021-01-26T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_008329,Clothing,positive,2023-05-11T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_008337,Clothing,neutral,2024-03-19T00:00:00,My credit card was charged twice for the same order,purchase
CUST_008338,Clothing,negative,2023-12-19T00:00:00,Do you have any promotions or sales happening this weekend?,escalate
CUST_008341,Electronics,positive,2021-10-18T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_008342,Clothing,neutral,2022-07-22T00:00:00,Can I exchange this jacket for a different style?,escalate
CUST_008371,Electronics,negative,2024-01-29T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_008373,Electronics,negative,2020-02-15T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_008377,Clothing,neutral,2020-04-04T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_008378,Home,neutral,2023-03-30T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_008379,Sports,negative,2020-10-20T00:00:00,Can I exchange this jacket for a different style?,escalate
CUST_008384,Electronics,positive,2024-11-06T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_008393,Electronics,neutral,2024-03-03T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_008398,Sports,neutral,2021-07-27T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_008401,Electronics,positive,2020-04-14T00:00:00,Do you ship to rural areas and what are the delivery times?,purchase
CUST_008404,Electronics,neutral,2022-12-18T00:00:00,The product photo looks different from what I actually received,purchase
CUST_008406,Sports,neutral,2019-11-29T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_008411,Clothing,positive,2024-02-13T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_008419,Electronics,positive,2019-09-03T00:00:00,Can you recommend a good quality backpack for hiking trips?,purchase
CUST_008426,Electronics,positive,2024-04-07T00:00:00,What is your policy on returns for opened electronics?,escalate
CUST_008427,Electronics,positive,2022-03-25T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_008433,Electronics,neutral,2024-12-04T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_008434,Clothing,neutral,2023-03-21T00:00:00,Do you have this shirt in a larger size and different color?,escalate
CUST_008435,Clothing,neutral,2023-08-06T00:00:00,My credit card was charged twice for the same order,purchase
CUST_008441,Clothing,positive,2020-03-24T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_008444,Electronics,positive,2024-01-10T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_008447,Clothing,positive,2024-05-02T00:00:00,I want to file a complaint about the rude customer service agent,escalate
CUST_008449,Clothing,positive,2024-11-04T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_008452,Electronics,neutral,2024-11-24T00:00:00,What's your return policy?,abandon
CUST_008463,Electronics,neutral,2023-03-04T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_008465,Clothing,neutral,2023-03-12T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_008470,Clothing,neutral,2022-03-23T00:00:00,What is the warranty period for electronic devices?,purchase
CUST_008471,Electronics,neutral,2023-06-12T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_008472,Home,negative,2022-07-18T00:00:00,I need technical support for setting up my new wireless router,escalate
CUST_008473,Electronics,neutral,2023-06-29T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_008497,Electronics,neutral,2024-12-21T00:00:00,Can you send me the instruction manual for this product?,escalate
CUST_008498,Clothing,positive,2022-09-15T00:00:00,What payment methods do you accept for international orders?,purchase
CUST_008504,Electronics,neutral,2020-12-28T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_008505,Clothing,positive,2023-10-09T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_008507,Clothing,neutral,2020-08-12T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_008509,Electronics,positive,2021-06-02T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_008517,Electronics,positive,2024-11-14T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_008523,Electronics,neutral,2019-05-22T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_008524,Clothing,positive,2022-07-17T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_008525,Electronics,positive,2020-02-13T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_008531,Home,negative,2021-01-14T00:00:00,The product photo looks different from what I actually received,abandon
CUST_008536,Electronics,positive,2023-12-21T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_008539,Clothing,neutral,2023-12-05T00:00:00,I need a birthday gift for my sister who loves reading,purchase
CUST_008540,Electronics,negative,2024-07-27T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_008541,Electronics,neutral,2024-05-02T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_008542,Home,positive,2019-11-02T00:00:00,I love this brand and have been a loyal customer for years,escalate
CUST_008543,Clothing,neutral,2019-12-12T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_008545,Electronics,neutral,2021-10-31T00:00:00,Can I get a gift receipt without showing the price?,purchase
CUST_008549,Electronics,neutral,2021-01-26T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_008559,Electronics,positive,2022-04-05T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,purchase
CUST_008560,Home,neutral,2019-06-02T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008563,Clothing,positive,2020-08-15T00:00:00,What is the warranty period for electronic devices?,escalate
CUST_008564,Clothing,positive,2020-01-01T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_008570,Electronics,neutral,2021-09-11T00:00:00,What are the best-selling products in your sports equipment category?,escalate
CUST_008572,Electronics,positive,2024-03-17T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_008574,Electronics,positive,2024-09-20T00:00:00,I need durable furniture that can withstand kids and pets,purchase
CUST_008579,Electronics,neutral,2019-10-15T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_008580,Electronics,positive,2020-10-04T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,purchase
CUST_008582,Electronics,neutral,2020-03-11T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_008589,Home,negative,2021-12-02T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_008591,Electronics,negative,2019-12-15T00:00:00,What payment methods do you accept for international orders?,abandon
CUST_008592,Clothing,positive,2019-07-31T00:00:00,I need running shoes that are comfortable for long distances,escalate
CUST_008595,Electronics,positive,2020-03-03T00:00:00,The item was listed as new but appears to be refurbished,purchase
CUST_008597,Electronics,neutral,2021-12-24T00:00:00,I need running shoes that are comfortable for long distances,purchase
CUST_008602,Electronics,positive,2023-09-22T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_008604,Clothing,neutral,2024-10-25T00:00:00,The battery life on this device is much shorter than advertised,purchase
CUST_008608,Electronics,neutral,2020-09-18T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_008611,Clothing,negative,2020-09-20T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_008617,Clothing,neutral,2020-06-27T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,escalate
CUST_008619,Clothing,neutral,2024-03-28T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_008621,Electronics,positive,2021-11-07T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_008629,Clothing,negative,2022-09-06T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_008632,Home,neutral,2021-10-27T00:00:00,I need this shipped urgently for a gift,abandon
CUST_008636,Electronics,positive,2022-09-19T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_008637,Electronics,neutral,2019-08-27T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_008638,Electronics,positive,2019-04-15T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_008643,Home,neutral,2020-10-09T00:00:00,What is the warranty period for electronic devices?,purchase
CUST_008652,Sports,negative,2024-02-21T00:00:00,Looking for eco-friendly and sustainable clothing options,purchase
CUST_008657,Clothing,neutral,2024-05-20T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008658,Electronics,neutral,2019-04-25T00:00:00,The product photo looks different from what I actually received,abandon
CUST_008663,Electronics,positive,2019-12-02T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_008667,Home,neutral,2023-03-13T00:00:00,What is the warranty period for electronic devices?,escalate
CUST_008678,Electronics,neutral,2021-02-12T00:00:00,The sizing chart on your website seems inaccurate for clothing,purchase
CUST_008679,Clothing,neutral,2022-06-21T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_008684,Clothing,neutral,2024-03-03T00:00:00,"The promotional code isn't working at checkout, please help",escalate
CUST_008685,Clothing,positive,2024-10-04T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_008690,Clothing,positive,2019-12-24T00:00:00,The product description doesn't match what I received,purchase
CUST_008693,Home,positive,2020-06-22T00:00:00,I need this shipped urgently for a gift,abandon
CUST_008695,Electronics,neutral,2022-06-13T00:00:00,Can I exchange this jacket for a different style?,purchase
CUST_008697,Electronics,positive,2020-10-26T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_008700,Electronics,neutral,2020-03-20T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_008701,Electronics,negative,2023-07-02T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_008707,Electronics,neutral,2024-10-18T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_008711,Home,neutral,2019-02-17T00:00:00,I received the wrong item and need to exchange it immediately,escalate
CUST_008712,Electronics,neutral,2020-06-25T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_008714,Clothing,neutral,2020-12-19T00:00:00,I need this shipped urgently for a gift,purchase
CUST_008722,Electronics,neutral,2020-06-01T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_008723,Electronics,positive,2020-02-16T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_008724,Electronics,negative,2023-10-29T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_008729,Electronics,neutral,2023-02-16T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_008741,Clothing,neutral,2019-09-13T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_008745,Electronics,positive,2019-10-28T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_008751,Electronics,neutral,2020-02-28T00:00:00,I need a birthday gift for my sister who loves reading,purchase
CUST_008752,Electronics,neutral,2023-07-25T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_008753,Clothing,negative,2019-11-22T00:00:00,The product description doesn't match what I received,abandon
CUST_008756,Electronics,neutral,2024-09-15T00:00:00,What's your return policy?,abandon
CUST_008757,Electronics,neutral,2019-08-05T00:00:00,The sizing chart on your website seems inaccurate for clothing,purchase
CUST_008763,Electronics,positive,2021-10-26T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_008764,Clothing,negative,2024-06-20T00:00:00,Do you ship to rural areas and what are the delivery times?,purchase
CUST_008768,Clothing,negative,2024-10-14T00:00:00,What's your return policy?,abandon
CUST_008769,Electronics,positive,2024-10-16T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_008771,Electronics,positive,2023-03-24T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_008775,Electronics,positive,2019-03-05T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_008777,Electronics,positive,2024-04-22T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_008784,Electronics,negative,2022-05-03T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_008785,Electronics,positive,2022-01-26T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_008786,Electronics,positive,2022-09-13T00:00:00,"My previous purchase broke after 2 weeks, need replacement",purchase
CUST_008787,Clothing,positive,2024-08-05T00:00:00,Looking for high-rated items with good reviews,escalate
CUST_008795,Electronics,negative,2024-11-12T00:00:00,The product description doesn't match what I received,abandon
CUST_008797,Electronics,neutral,2024-11-28T00:00:00,What is your policy on returns for opened electronics?,abandon
CUST_008800,Home,positive,2022-09-10T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_008805,Clothing,neutral,2020-10-09T00:00:00,My credit card was charged twice for the same order,abandon
CUST_008811,Electronics,neutral,2022-02-27T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008813,Clothing,positive,2021-02-23T00:00:00,What is the warranty period for electronic devices?,purchase
CUST_008815,Electronics,positive,2019-07-19T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_008816,Home,negative,2019-04-02T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_008819,Electronics,positive,2019-10-29T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_008822,Electronics,positive,2023-09-08T00:00:00,The customer service representative was very helpful yesterday,purchase
CUST_008825,Electronics,neutral,2024-12-21T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_008827,Clothing,neutral,2023-12-22T00:00:00,Looking for eco-friendly and sustainable clothing options,escalate
CUST_008832,Electronics,negative,2023-09-30T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_008833,Electronics,positive,2023-10-15T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_008836,Home,positive,2023-01-19T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_008837,Electronics,positive,2024-04-04T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_008839,Electronics,positive,2022-10-31T00:00:00,I want to track my package that was supposed to arrive yesterday,purchase
CUST_008841,Electronics,neutral,2020-12-06T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_008842,Clothing,neutral,2023-04-27T00:00:00,What's your return policy?,abandon
CUST_008853,Clothing,neutral,2020-04-18T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_008854,Clothing,positive,2022-10-13T00:00:00,Do you ship to rural areas and what are the delivery times?,escalate
CUST_008862,Clothing,neutral,2022-10-01T00:00:00,Can you price match if I found this cheaper elsewhere?,escalate
CUST_008865,Electronics,neutral,2022-11-15T00:00:00,My credit card was charged twice for the same order,abandon
CUST_008869,Electronics,positive,2020-03-12T00:00:00,Can I get a gift receipt without showing the price?,escalate
CUST_008871,Clothing,neutral,2019-04-22T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_008876,Electronics,neutral,2022-03-23T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008877,Home,neutral,2023-05-22T00:00:00,My credit card was charged twice for the same order,abandon
CUST_008880,Electronics,neutral,2019-03-07T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_008883,Clothing,neutral,2020-09-09T00:00:00,Can I add another item to my existing order that hasn't shipped?,escalate
CUST_008885,Electronics,neutral,2024-09-08T00:00:00,I want to upgrade my order to premium shipping before it leaves,purchase
CUST_008887,Electronics,negative,2019-02-08T00:00:00,Can I exchange this jacket for a different style?,purchase
CUST_008888,Electronics,positive,2022-01-31T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_008889,Clothing,neutral,2022-08-19T00:00:00,What are the best-selling products in your sports equipment category?,escalate
CUST_008893,Home,neutral,2019-12-16T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_008895,Clothing,negative,2024-03-19T00:00:00,The sizing chart on your website seems inaccurate for clothing,escalate
CUST_008899,Electronics,positive,2019-10-20T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_008903,Clothing,positive,2020-05-03T00:00:00,Do you offer student discounts on laptops and tablets?,escalate
CUST_008907,Electronics,negative,2023-04-15T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_008913,Electronics,positive,2021-04-20T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_008920,Electronics,positive,2021-10-28T00:00:00,I want to upgrade my order to premium shipping before it leaves,purchase
CUST_008925,Electronics,positive,2020-02-17T00:00:00,Can you recommend something within $50-100 budget?,purchase
CUST_008926,Electronics,positive,2019-08-20T00:00:00,The product description doesn't match what I received,abandon
CUST_008933,Home,positive,2024-09-25T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_008937,Electronics,positive,2021-08-02T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_008938,Home,positive,2021-02-13T00:00:00,The product photo looks different from what I actually received,abandon
CUST_008940,Electronics,negative,2022-11-03T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_008942,Electronics,positive,2020-06-26T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_008943,Electronics,positive,2019-05-06T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_008947,Clothing,negative,2020-12-12T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_008948,Clothing,negative,2022-12-16T00:00:00,"The shoes are too tight, can I return them after wearing once?",escalate
CUST_008949,Clothing,positive,2020-12-08T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_008950,Electronics,neutral,2024-01-09T00:00:00,Can you recommend something within $50-100 budget?,escalate
CUST_008952,Electronics,positive,2021-07-11T00:00:00,Can you price match if I found this cheaper elsewhere?,purchase
CUST_008959,Clothing,neutral,2019-06-27T00:00:00,I'm looking for a durable product for outdoor use,purchase
CUST_008966,Electronics,positive,2021-02-06T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_008972,Clothing,negative,2020-09-18T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_008977,Home,positive,2021-11-30T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_008983,Electronics,neutral,2022-10-23T00:00:00,"The promotional code isn't working at checkout, please help",purchase
CUST_008988,Electronics,neutral,2020-11-07T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_008989,Home,neutral,2019-03-06T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",escalate
CUST_008991,Electronics,positive,2021-01-30T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_008993,Electronics,negative,2023-04-12T00:00:00,My credit card was charged twice for the same order,abandon
CUST_008996,Clothing,neutral,2021-05-13T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_008997,Electronics,negative,2024-08-21T00:00:00,Can you price match if I found this cheaper elsewhere?,escalate
CUST_008998,Clothing,positive,2019-09-18T00:00:00,The product description doesn't match what I received,abandon
CUST_009000,Electronics,neutral,2024-01-21T00:00:00,Looking for high-rated items with good reviews,escalate
CUST_009012,Clothing,positive,2022-02-18T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_009013,Electronics,neutral,2024-12-22T00:00:00,Can I exchange this jacket for a different style?,abandon
CUST_009023,Electronics,positive,2019-07-24T00:00:00,Can I exchange this jacket for a different style?,purchase
CUST_009025,Clothing,neutral,2021-02-01T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_009027,Electronics,negative,2020-11-30T00:00:00,My credit card was charged twice for the same order,abandon
CUST_009028,Electronics,positive,2022-09-29T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_009029,Clothing,positive,2020-06-27T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_009030,Electronics,neutral,2019-09-02T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_009034,Clothing,positive,2020-08-07T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_009041,Electronics,neutral,2022-05-16T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_009042,Clothing,negative,2023-02-12T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_009047,Electronics,neutral,2024-07-14T00:00:00,Do you have any promotions or sales happening this weekend?,escalate
CUST_009050,Clothing,neutral,2020-10-16T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_009051,Clothing,positive,2022-08-14T00:00:00,I need a birthday gift for my sister who loves reading,purchase
CUST_009053,Clothing,neutral,2021-09-01T00:00:00,Do you offer student discounts on laptops and tablets?,escalate
CUST_009056,Electronics,neutral,2019-11-10T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_009062,Clothing,negative,2019-04-07T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_009066,Electronics,negative,2019-09-20T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_009068,Clothing,neutral,2019-08-02T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_009071,Electronics,negative,2020-07-29T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_009074,Clothing,positive,2019-08-15T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_009084,Electronics,negative,2022-07-20T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_009089,Electronics,neutral,2019-09-15T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",escalate
CUST_009091,Clothing,positive,2023-11-14T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_009093,Electronics,neutral,2021-06-17T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_009097,Clothing,positive,2021-09-05T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_009103,Clothing,negative,2022-06-23T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_009104,Electronics,neutral,2024-09-18T00:00:00,What is your policy on returns for opened electronics?,abandon
CUST_009105,Clothing,negative,2023-09-21T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_009106,Electronics,neutral,2020-02-14T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_009107,Clothing,neutral,2023-06-29T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_009112,Clothing,neutral,2022-10-08T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_009120,Clothing,positive,2021-01-22T00:00:00,The sizing chart on your website seems inaccurate for clothing,purchase
CUST_009124,Electronics,neutral,2019-01-28T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_009125,Electronics,neutral,2021-06-10T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_009130,Sports,positive,2022-07-10T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_009131,Clothing,positive,2024-06-24T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_009133,Electronics,neutral,2023-12-13T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_009136,Home,positive,2019-06-17T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_009138,Electronics,positive,2019-04-17T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_009145,Electronics,positive,2021-04-10T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_009149,Electronics,positive,2019-04-11T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_009151,Home,positive,2020-01-22T00:00:00,Do you have this shirt in a larger size and different color?,purchase
CUST_009154,Electronics,positive,2019-04-06T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_009157,Electronics,neutral,2023-07-25T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_009159,Home,neutral,2024-07-08T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_009160,Clothing,positive,2024-05-31T00:00:00,Can you recommend a good quality backpack for hiking trips?,purchase
CUST_009162,Clothing,positive,2024-02-15T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_009163,Electronics,positive,2024-12-05T00:00:00,My credit card was charged twice for the same order,abandon
CUST_009164,Electronics,positive,2021-10-13T00:00:00,Can I get a gift receipt without showing the price?,escalate
CUST_009165,Electronics,neutral,2023-03-30T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_009169,Electronics,positive,2020-06-14T00:00:00,The battery life on this device is much shorter than advertised,escalate
CUST_009170,Clothing,neutral,2024-07-07T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_009181,Clothing,neutral,2023-05-29T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",purchase
CUST_009182,Electronics,neutral,2022-06-07T00:00:00,Looking for eco-friendly and sustainable clothing options,abandon
CUST_009184,Electronics,positive,2024-07-25T00:00:00,Do you have this shirt in a larger size and different color?,purchase
